,fid,교육시설_sum,근린생활시설_sum,문화시설_sum,숙박시설_sum,업무시설_sum,의료시설_sum,주거시설_sum,판매시설_sum,공원_distance,대학교_distance,지하철_distance,버스_distance,경사도_mean,거주인구,도로길이
20,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.4717903026848,2043.566796511258,1726.3039239259683,498.1414825812909,1.5,14978,0.0
21,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.3092083710638,2067.236423265162,1744.9550995224015,575.9744490456206,1.5,14978,0.0
22,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.7080975561073,2095.4157374497267,1769.070620868182,563.7762138453668,1.5,14978,0.0
23,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.8195449701655,2127.925586344016,1798.4306838342457,476.7895441448642,0.5,14978,0.0
24,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.0278443408895,2164.5708568914215,1832.7832627422558,392.5146301169374,0.5,14978,0.0
25,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241.8812070863823,2205.145390484768,1871.8535072187576,317.5006736333102,0.5,14978,0.0
26,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.0435706142,2249.436573244822,1915.352739697254,259.8943979878494,0.5,14978,0.0
27,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.2613796316816,2297.229441331344,1962.9865468502524,232.98711530879882,0.5,14978,0.0
28,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.340634112835,2348.3102053182884,2014.4616525149381,247.02301743360442,1.0,14978,0.0
29,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.1308999970815,2402.4691548234314,2069.491439089832,296.23845771801183,1.5,14978,0.0
30,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.5140456813392,2459.502950712003,2127.800127869561,321.0220443037382,1.5,14978,0.0
31,154,0.0,0.0,0.0,0.0,0.0,0.0,12044.21,0.0,425.00147735612234,1952.2184613481945,969.5564860246803,94.50093457382413,0.666666666666667,23824,44.2292963058003
32,155,0.0,0.0,0.0,0.0,0.0,0.0,42191.9,0.0,408.4792860016378,1930.9227186431992,1052.366593415571,95.7249706756488,0.5,23824,89.3695311337659
33,156,0.0,981.84,0.0,0.0,0.0,13344.72,3537.1,0.0,404.35711360180596,1914.619460019781,1137.9413869966766,146.4721620522568,0.5,23824,125.730949538941
34,157,0.0,1230.195,0.0,0.0,0.0,0.0,7074.2,0.0,401.14113516914733,1903.4369742098816,1225.701937465288,115.37672899618993,1.0,23824,187.04276466942198
35,158,666.19,0.0,0.0,0.0,0.0,0.0,12010.2,0.0,422.2833511319488,1897.4657993404605,1315.2107681784432,98.36986167333244,0.5,23824,53.946478104168705
36,159,0.0,0.0,0.0,0.0,0.0,0.0,8596.011999999999,0.0,464.4692996057568,1896.7551532343919,1406.1340533244495,161.3720799889329,0.5,23824,101.302427090487
37,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.6277023122177,1901.3109345258688,1498.2142947759964,204.27924823479717,0.5,38802,101.30242840761998
38,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0702521563671,1911.0954803352652,1591.2506578749246,276.2772506102121,1.0,38802,101.302429727031
39,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.2937584259116,1926.0291033484057,1613.844103364294,361.83933823404226,1.5,38802,144.145638415826
40,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.9046282338617,1945.99326455774,1627.6474908306686,434.8991029622707,2.5,38802,101.385638495002
41,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.3116891507373,1970.835094887394,1647.41598302,505.477246733961,3.5,38802,89.86894686468521
42,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.4545216281697,2000.3728811281726,1672.9381309755054,524.2062132640145,2.75,38802,0.0
43,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.6151258068846,2034.402089717335,1703.955416463459,430.462851517808,1.5,38802,0.0
44,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.2970541990462,2072.701514572016,1740.174024277738,340.2996600424628,1.0,14978,0.0
45,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.1493659022694,2115.039191400006,1781.2767080143408,253.62166927212377,0.5,14978,0.0
46,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.918585493039,2161.1778040164677,1826.9338489686609,176.24519511618053,0.5,14978,0.0
47,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.4179112365487,2210.8794012271233,1876.813088393342,133.41763575841378,0.5,14978,0.0
48,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.5071063870223,2263.9093311660895,1930.587203748197,156.64495303831103,0.5,14978,0.0
49,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.0791016561648,2320.0393745554525,1987.9401490104322,226.43872492348373,1.0,14978,0.0
50,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.0508897793864,2379.0501142284807,2048.5713614801134,222.1109495795756,0.5,14978,0.0
51,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.3572179816583,2440.732615283957,2112.1985494660103,211.8037973662717,0.5,14978,0.0
52,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.4257900128127,2504.8895104147814,2178.559226624842,201.95369598399353,1.0,14978,0.0
53,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883.9136175792505,2571.335591912369,2247.411265815477,238.13698199339424,1.0,14978,0.0
54,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1907.4714060480544,2639.898009366781,2318.5327243263396,304.3560894618768,1.5,14978,0.0
55,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.9140779496252,2710.416163664432,2391.7211568416624,385.4290029560202,1.5,14978,0.0
56,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.029957989406,2782.741376312035,2466.7925921462893,443.6468696007721,1.5,14978,0.0
57,180,0.0,119.78,0.0,0.0,0.0,0.0,0.0,0.0,2006.587685508592,2856.7364004022193,2543.5803104080496,424.35296839348024,1.0,14978,0.0
58,213,0.0,0.0,0.0,0.0,10420.15,0.0,0.0,0.0,377.87393184974604,1882.704117323433,830.302356416285,133.3602425332059,0.5,23824,0.0
59,214,0.0,1272.9,0.0,0.0,0.0,2355.57,12044.21,632.59,330.17918401762506,1855.230687294087,914.7886073887538,34.79391812555567,0.666666666666667,23824,201.585882356315
60,215,0.0,6904.65,0.0,0.0,8558.06,0.0,19396.89,632.59,308.6217163382009,1832.8083699945798,1002.1346600650097,12.483916697310185,0.5,23824,309.092783862798
61,216,0.0,2232.72,0.0,2249.1,1588.02,13344.72,11140.63,0.0,305.9740250080826,1815.6243134313443,1091.6542699745114,95.83305784284158,0.5,23824,449.006592653087
62,217,0.0,3063.455,0.0,0.0,6255.23,0.0,15455.4,0.0,301.7111843713377,1803.8282297006076,1182.854048883328,68.52554475655008,1.0,23824,195.61515718180198
63,218,0.0,6458.51,0.0,0.0,6255.23,0.0,14027.63,0.0,329.3002558163484,1797.5261960126234,1275.3736096998914,32.56670206293855,0.5,23824,208.854443104997
64,219,0.0,0.0,0.0,0.0,0.0,0.0,43841.272000000004,0.0,381.8994149001886,1796.7760229927371,1368.9453879681564,67.16159277754383,0.5,23824,1.21817791398049
65,220,0.0,0.0,0.0,0.0,0.0,0.0,37561.772000000004,0.0,450.8382776905816,1801.5846459695533,1463.367552499931,138.24004163970432,0.5,23824,0.0
66,221,0.0,0.0,0.0,0.0,0.0,0.0,26240.4,0.0,529.7760159475562,1811.9078080106626,1506.2733118858118,231.75292840635083,0.5,23824,0.0
67,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.873634520013,1827.652067879052,1514.464708812935,294.1544458145295,1.5,23824,16.432252940005696
68,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.9005829624019,1848.678924545526,1529.1654332384603,364.5509246689111,3.0,23824,100.39458059384701
69,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.5387858982346,1874.8106462374835,1550.1903089686925,446.39377144569,4.0,23824,11.5166929902675
70,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.9810875144329,1905.8372597845087,1577.2864577072846,501.73714493394056,4.0,23824,101.38564121123501
71,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.7135116258099,1941.524110246635,1610.1473998205402,402.7980485991207,3.0,38802,101.38564256819599
72,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.396431747327,1981.6194359426288,1648.4284129037112,304.5518912752051,1.5,38802,157.897779671921
73,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.7978251740656,2025.86149958054,1691.7616024775052,207.98298532480442,1.0,14978,101.558244272792
74,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.7544458437853,2073.984944597553,1739.7694992749375,117.30929659323911,1.0,14978,101.558245712338
75,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.148429203644,2125.7261803183483,1792.0764507761676,36.29062668824945,1.0,14978,81.63154988404159
76,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.8927214225967,2180.8277202297563,1848.3175062986609,89.74623058759958,1.0,14978,0.0
77,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.9217253956724,2239.041492537028,1908.144833755356,182.92781005820873,1.5,14978,0.0
78,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.1851289553056,2300.13120791586,1971.2319277339054,124.94345904188458,1.0,14978,0.0
79,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.7580871372481,2363.8739074446075,2037.275981078717,122.09504275341386,1.0,14978,0.0
80,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.770655868167,2430.0608295517213,2105.998821718919,104.07519339890457,0.5,14978,0.0
81,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786.2798482724295,2498.4977343765627,2177.1467922284837,163.57131174148356,0.5,14978,0.0
82,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.1080447476122,2569.004813228259,2250.489897016456,250.357711877857,1.5,14978,0.0
83,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.0400622125876,2641.416294425413,2325.8204793314358,344.38623012265685,1.5,14978,0.0
84,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.8315966763337,2715.57983842529,2402.951629019902,349.6018322525014,1.5,14978,0.0
85,240,0.0,119.78,0.0,0.0,0.0,0.0,0.0,0.0,1915.2178348717564,2791.3557970290803,2481.7154680930585,324.76812752343943,1.5,14978,0.0
86,272,0.0,0.0,0.0,2633.44,0.0,0.0,0.0,0.0,343.02528709411445,1821.5355179997632,691.9271424364057,121.01711177556305,0.5,23824,59.1249309545978
87,273,0.0,172.8,1300.92,1446.48,6037.0735,0.0,0.0,0.0,299.0493492254083,1787.5397156573706,778.5883932840518,142.81133937842873,0.5,23824,253.706277240635
88,274,0.0,7969.1,0.0,1738.86,4403.77,2355.57,4708.895,0.0,239.60343525872304,1758.5802047929074,868.1221636483883,80.90753154489741,0.0,23824,288.58216049541903
89,275,0.0,4952.437,0.0,1736.14,0.0,0.0,12852.245,0.0,208.899198961256,1734.90920461304,959.7248486061617,47.34784818666682,0.0,23824,336.427231133078
90,276,0.0,3775.42,0.0,0.0,1766.76,0.0,18862.25,0.0,209.12916487252852,1716.7454877555215,1052.8565753158884,81.8140657392653,0.5,23824,400.394999126953
91,277,0.0,4595.92,0.0,0.0,0.0,0.0,14112.995,0.0,202.8411747840072,1704.265149887879,1147.1449954088707,95.77024594476437,0.5,23824,150.301079511817
92,278,0.0,14489.29,0.0,0.0,0.0,0.0,11025.35,0.0,241.97843557000098,1697.5935445315747,1242.326769390338,24.0693614175513,0.5,23824,416.745869519493
93,279,0.0,3204.21,0.0,0.0,0.0,0.0,26834.417999999998,0.0,309.7774537921143,1696.7991907301166,1338.21128845093,31.082443604498916,0.33333333333333304,23824,285.953741507133
94,280,0.0,0.0,0.0,0.0,0.0,0.0,43192.398,0.0,391.62490342494436,1701.8903180916186,1404.715183874209,128.41372865867078,0.5,23824,0.0
95,281,0.0,0.0,0.0,0.0,0.0,0.0,35204.224,0.0,480.3931156796142,1712.8144458420434,1406.4029680306448,154.6460484391201,0.5,23824,0.0
96,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.8739064625131,1729.4610452015831,1415.1725599977526,224.2464208347768,1.5,23824,0.0
97,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.5260042299215,1751.6669768457007,1430.8937577836994,308.21833542825766,2.0,23824,88.30493101252321
98,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.5423409655695,1779.2241001612094,1453.340986475878,375.5153048655912,4.0,23824,31.487088846230304
99,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.4663462772104,1811.8882717594174,1482.2086915442926,454.9993773546133,4.25,23824,0.0
100,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0225708221624,1849.388907177417,1517.1304139754416,398.9909122497365,3.0,23824,0.0
101,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0358165542846,1891.4383575916006,1557.69903580425,299.498462483426,1.0,38802,101.279627203338
102,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.3896794338687,1937.740514376814,1603.4860101308457,200.51033085596737,0.5,14978,0.0
103,289,0.0,1279.275,0.0,0.0,0.0,0.0,0.0,0.0,1253.003952360042,1987.9982523819672,1654.0580366608524,103.48400506805186,0.5,14978,78.8887760494667
104,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.8216464356638,2041.919516482322,1708.9903738746275,34.82769882913392,0.5,14978,55.4573911872129
105,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.8011956940752,2099.222018283447,1767.87661129804,107.56676870538341,0.5,14978,101.345320459482
106,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.9115915385235,2159.636627354138,1830.3351695675215,140.4978896904563,1.5,14978,100.76175857442301
107,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.5386585854446,2222.9096140599177,1896.0130428184589,43.45042975114671,1.5,14978,161.204076693963
108,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.4284177977363,2288.8039348699394,1964.58738404176,63.5272092075907,1.5,14978,101.285081189636
109,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.2755093394878,2357.09975652006,2035.7655134956478,29.62219766023992,1.0,14978,101.28508248935101
110,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.9228302128256,2427.594402287445,2109.2838518685326,129.62022991908336,1.0,14978,101.28508378719499
111,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.1609215582068,2500.101880277013,2184.906179902951,229.6188510056906,0.5,14978,18.9596112567199
112,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.7378613672724,2574.4521264563823,2262.421527390464,323.05789663192036,0.5,14978,0.0
113,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.3700779435244,2650.490068079037,2341.641908069991,260.03809702481016,1.5,14978,0.0
114,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.7531401687613,2728.0745885129427,2422.400047285086,225.54978632026737,1.5,14978,0.0
115,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.6373507946344,1814.9655426625104,469.7717967200609,88.50118904685381,0.5,32482,14.9303372516429
116,331,0.0,7136.9,0.0,0.0,0.0,17254.01,0.0,0.0,344.8771692107368,1769.5783340077157,555.0885382997943,20.481082310387126,0.5,23824,166.880774279645
117,332,0.0,1443.92,0.0,8990.94,0.0,0.0,1656.325,0.0,265.9039974027569,1728.7899093933042,644.6398377730848,88.13003618588651,0.5,23824,287.440750391735
118,333,0.0,4429.84,1300.92,7590.57,6037.0735,0.0,7500.75,0.0,206.08032239076192,1692.9327018340402,736.8834685861428,42.842040980439684,0.0,23824,360.883186729393
119,334,0.0,6116.565,0.0,0.0,4690.68,0.0,8271.43,10867.65,160.62626947806547,1662.3258484826763,830.9232592951158,67.47930417588532,0.0,23824,321.637419853484
120,335,687.44,4685.19,0.0,0.0,2903.71,0.0,14261.215,0.0,109.68074802884695,1637.2638246831461,926.2122705625826,64.29113970005005,0.0,23824,331.188667531347
121,336,0.0,9472.175,0.0,0.0,1738.18,0.0,3988.545,0.0,117.68343549262714,1618.0043103135692,1022.4012755148433,33.72858933281506,0.0,23824,313.559507025218
122,337,0.0,3393.075,0.0,0.0,0.0,0.0,13727.365,0.0,106.10808343061085,1604.756235770216,1119.2582619486927,77.8609169818623,0.0,23824,459.40934168571704
123,338,0.0,4531.18,0.0,0.0,0.0,0.0,18854.135,0.0,169.31611809047217,1597.6691509142222,1216.6237037157775,84.71928230725473,0.0,23824,449.49583099002297
124,339,0.0,9256.62,0.0,0.0,0.0,0.0,24080.08,0.0,257.0534154930924,1596.8250896076847,1310.5682632636626,72.80686782437834,0.5,23824,367.59123155320196
125,340,0.0,0.0,0.0,0.0,0.0,0.0,34222.252,0.0,351.40355303357126,1602.2339184108378,1304.7353090734528,36.09607003427876,0.5,23824,127.498951520366
126,341,0.0,0.0,0.0,0.0,0.0,0.0,14871.143999999998,0.0,448.2097096761469,1613.832768069513,1306.55225222416,87.60421403591835,1.0,23824,0.0
127,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.1674822844573,1631.4896226357403,1315.987407167101,170.16412998388716,1.5,23824,0.0
128,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.7521862367819,1655.0105998822144,1332.8790008213232,234.45585465658127,2.0,23824,0.0
129,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.7145505536876,1684.1500212769613,1356.9486036046926,317.777836440816,3.5,23824,121.20034118950701
130,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.9215692149188,1718.6221266149028,1387.8227919277258,408.6507650572876,4.0,23824,0.0
131,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.2959721257721,1758.1132629883207,1425.0593663923871,419.6912098607408,3.3333333333333304,23824,0.0
132,347,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.7898609681731,1802.293535577104,1468.1743086810043,326.5674311186192,0.5,38802,101.27963526967599
133,348,0.0,1432.59,0.0,0.0,0.0,0.0,0.0,0.0,1141.3719892492481,1850.827177982608,1516.6663807781842,239.06347874690246,0.0,14978,0.0
134,349,0.0,3605.7509999999997,0.0,0.0,0.0,9866.38,0.0,0.0,1241.0211155979218,1903.3812042292122,1570.0374286842066,166.30060446034614,0.0,14978,103.785840438088
135,350,0.0,0.0,0.0,0.0,0.0,9866.38,0.0,0.0,1340.7223012145782,1959.632181290957,1627.8076211082275,134.75874586167987,0.0,14978,0.0
136,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.464736353888,2019.2711741556648,1689.5257565917914,169.3027834893606,0.5,14978,0.0
137,352,0.0,0.0,0.0,0.0,3260.64,0.0,0.0,0.0,1540.2404073668604,2082.0070545240123,1754.7753189569123,161.2954214158471,0.5,14978,0.0
138,353,0.0,0.0,0.0,0.0,3260.64,0.0,0.0,0.0,1544.723753677421,2147.568435898757,1823.1771896400473,90.35759173769092,0.5,14978,101.39866810284799
139,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554.1845484613802,2215.7045177870086,1894.3899325671691,101.54930338713656,0.5,14978,0.0
140,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.9704636783974,2286.1851073118564,1968.108451121145,104.51213451457092,1.0,14978,0.0
141,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591.893342406697,2358.8000532314327,2044.0616529636206,163.84967788283578,1.0,14978,0.0
142,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.704010311229,2433.358286162269,2122.0095932472263,250.5396825686988,0.5,14978,82.32547382889591
143,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.105338168215,2509.6866174950405,2201.740423740377,264.12924426354067,1.0,14978,101.509782249751
144,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.7662213745523,2587.6284120240443,2283.06736217149,181.70762801804335,1.5,14978,58.9583029350739
145,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.335168526953,2667.0422176776824,2365.8258122413376,127.55608551704618,1.5,14978,0.0
146,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.9157729940626,1835.812016444624,250.2105749261514,105.98498526414907,0.5,8658,0.0
147,389,0.0,0.0,0.0,0.0,0.0,0.0,1817.01,0.0,444.64917795048166,1779.7511848746642,331.7289532880398,56.250056611218824,0.5,8658,87.18911925934191
148,390,0.0,0.0,0.0,0.0,0.0,0.0,5427.07,0.0,363.99297628813036,1727.6638311442066,421.2865502395453,89.90300290338777,0.5,32482,240.430308308611
149,391,0.0,6436.35,0.0,5797.13,1077.18,17254.01,2207.72,0.0,295.41221295981165,1679.9195992303905,514.7039039071163,57.528488990686256,0.0,32482,334.196418114256
150,392,0.0,445.43,0.0,0.0,9998.5,0.0,12125.635,0.0,209.14829015538047,1636.8985672199067,610.2109080464647,42.064740100421865,0.0,23824,262.065562874831
151,393,0.0,3749.71,0.0,998.6,848.49,0.0,18357.913,0.0,124.52778194484137,1598.9820173761407,706.9611645774579,57.23012974715334,0.0,23824,341.663942523495
152,394,0.0,7921.31,0.0,998.6,996.45,0.0,7895.15,10867.65,85.26910761430018,1566.5406402237759,804.5062563221273,36.585897078138494,0.0,23824,353.73417815649594
153,395,0.0,7595.78,0.0,0.0,0.0,0.0,7800.275,0.0,20.50224543322318,1539.920509667553,902.5885203260194,40.04912212347745,0.0,23824,369.770764816493
154,396,0.0,2388.45,0.0,0.0,0.0,0.0,13301.375,0.0,62.954419471454145,1519.4276184703976,1001.0500736259648,17.747738051988996,0.0,23824,388.645425387024
155,397,0.0,2940.92,0.0,0.0,0.0,0.0,11166.745,0.0,37.05122266160577,1505.3122308969766,1099.7890502747728,85.52976879839234,0.0,23824,363.09060622139395
156,398,0.0,6642.116,0.0,0.0,0.0,0.0,23889.06,0.0,137.04676920851955,1497.7546695800836,1198.7368988321941,21.05245266983584,0.0,23824,379.44205256983497
157,399,0.0,1032.06,0.0,0.0,0.0,0.0,44248.24,0.0,237.04499678279583,1496.8542684784109,1211.0731268476893,78.95558272317808,0.0,23824,20.8345830406936
158,400,0.0,0.0,0.0,0.0,0.0,0.0,51426.62,0.0,337.0435190309168,1502.6229949401377,1204.7585531754219,71.14428595485603,0.5,23824,39.9209380485331
159,401,0.0,0.0,0.0,0.0,29.41,0.0,15173.02,0.0,437.0421336948308,1514.9846671921343,1206.726038863607,53.963784854841826,0.5,23824,88.24085444155729
160,402,0.0,0.0,0.0,0.0,15012.96,0.0,0.0,0.0,537.0407891476041,1533.7798837435964,1216.935414407987,94.47919507207666,1.5,23824,0.0
161,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0394661835637,1558.7759411732043,1235.182327174214,186.92254281646197,2.0,23824,0.0
162,404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0381560183284,1589.6803612102713,1261.117943898638,276.98856691394303,3.0,23824,24.291696714274696
163,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.0368540613664,1626.1563208698171,1294.2801335233553,361.9008664224845,3.0,23824,96.40725789350651
164,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0355576850435,1667.8383081194836,1334.1301166626035,419.7018906738746,2.3333333333333304,38802,22.228354212431803
165,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.0342652798558,1714.3466327481422,1380.0886858804286,378.936318352714,1.0,38802,79.0512890982539
166,408,0.0,0.0,0.0,0.0,2057.57,0.0,0.0,0.0,1137.0329757927254,1765.2998740841415,1431.5676379933125,306.75362953281495,1.0,14978,0.0
167,409,0.0,2714.4359999999997,0.0,0.0,0.0,9866.38,0.0,0.0,1237.0316885168065,1820.3248135179365,1487.9941303467663,254.16988621270986,0.5,14978,103.78584867567301
168,410,0.0,0.0,0.0,0.0,0.0,9866.38,0.0,0.0,1337.0304029560637,1879.0637884397918,1548.827514700193,234.74743628524791,0.0,14978,0.0
169,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.0291187554833,1941.1796744222754,1613.5694336432987,256.1442417631996,0.0,14978,0.0
170,412,0.0,0.0,0.0,0.0,3260.64,0.0,0.0,0.0,1441.7060682317401,2006.358853445552,1681.768555012631,228.67500159970277,0.0,14978,0.0
171,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.934258976974,2074.3125806501794,1753.0214307329052,185.58161641418235,0.5,14978,101.39867615298401
172,414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.0440373268664,2144.7771513012635,1826.9708013931738,191.28069205608378,1.0,14978,0.0
173,415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.89361047472,2217.513221670122,1903.3023906411079,202.40450996375918,1.5,14978,0.0
174,416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.2551497173883,2292.304574193481,1981.7409467040252,206.3603947734539,1.5,14978,0.0
175,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.829379688467,2368.9565522598714,2062.046041680453,202.22326251173317,1.0,14978,0.0
176,418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.2630623605767,2447.294331534929,2144.0079488474,234.86505687684726,1.5,14978,0.0
177,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.167237544835,2527.161145809661,2227.443781555083,135.70186597639244,2.5,14978,0.0
178,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.1344005877347,2608.416546806384,2312.1939848972775,40.83978417970988,2.0,14978,4.789745445533581
179,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.8850985513546,1883.1646722352718,67.25003137940614,97.27741748685752,0.0,8658,0.0
180,447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.2169824622516,1817.585942418568,109.37252539417808,29.761521567686163,0.0,8658,55.7207528167842
181,448,0.0,0.0,0.0,0.0,0.0,0.0,19141.232,0.0,495.4795197093702,1755.257145835298,198.49842770827354,18.15204883770285,0.0,8658,117.01115969043501
182,449,0.0,0.0,0.0,0.0,0.0,0.0,28102.209,0.0,400.34791070976434,1696.5365167142193,294.68694609063994,45.61698496558772,0.0,8658,147.311963458681
183,450,0.0,0.0,0.0,0.0,0.0,0.0,3534.92,0.0,308.31224398808206,1641.811247277749,392.78322327738397,118.37082663335904,0.0,8658,0.0
184,451,589.295,1293.6,0.0,772.21,1424.34,0.0,1306.06,0.0,223.2351338797152,1591.4935455235889,491.64664006098593,99.701387150164,0.0,32482,362.616799416039
185,452,1178.59,2251.115,0.0,0.0,4132.41,0.0,20353.64,0.0,156.87863215515125,1546.01382717053,590.8922666416114,80.58902396478709,0.0,32482,317.458957121038
