id,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
75124,"4","4",121.65,68031.03,67909.38,68542.07,17135.5175,194.695,29384.5566706658,121.65,121.65,147.75,34123.285,33975.535
75125,"3","3",481.96,68031.03,67549.07,69250.89,23083.63,737.9,31782.7830897054,481.96,481.96,609.93,34384.465,33774.535
75127,"4","4",115.77,15681.91,15566.14,16412.14,4103.035,307.23,6685.92572442478,115.77,115.77,159.645,8046.425,7886.78
75120,"12","12",28.99,1558.64,1529.65,3394.28,282.856666666667,145.02,418.110706279516,28.99,28.99,53.835,228.665,174.83
75121,"41","35",62.78,659.87,597.09,9763.5,238.134146341463,199.53,139.394555182457,62.78,114.9,149.53,249.6,100.07
75122,"35","35",112.66,707.95,595.29,8889.31,253.980285714286,209.45,143.3942840958,112.66,112.66,153.29,299.005,145.715
75123,"29","29",144.99,1150.65,1005.66,9230.69,318.299655172414,247.32,211.860616647097,144.99,144.99,221.04,329.44,108.4
75116,"13","13",29.75,786.82,757.07,3151.24,242.403076923077,199.29,231.8010693008,29.75,29.75,70.25,249,178.75
75117,"8","8",117.88,677.25,559.37,2328.93,291.11625,191.13,184.130552389975,117.88,117.88,155.305,420.465,265.16
75118,"8","7",81.52,320.34,238.82,1442.13,180.26625,168.445,64.0857064674916,81.52,149.16,149.16,202.53,53.37
75119,"10","9",149.16,1558.64,1409.48,4372.57,437.257,244.1,451.942608370798,219.17,149.16,219.17,261.55,42.38
75112,"8","8",239.4,9293.37,9053.97,14574.21,1821.77625,330.425,2978.83317517504,239.4,239.4,253.27,1937.025,1683.755
75113,"2","1",15488.95,15488.95,0,30977.9,15488.95,15488.95,0,15488.95,15488.95,15488.95,15488.95,0
75114,"2","2",11571.8,11607.83,36.0300000000007,23179.63,11589.815,11589.815,18.0150000000003,11571.8,11571.8,11571.8,11607.83,36.0300000000007
75115,"8","8",58.38,1007.38,949,2585.09,323.13625,189.75,315.371244089307,58.38,58.38,97.59,472.325,374.735
75108,"36","35",0,646.11,646.11,9064.82,251.800555555556,208.115,171.196411322467,75.21,0,128.975,328.25,199.275
75109,"51","51",73.39,765.61,692.22,15781.15,309.43431372549,246.78,177.10612564837,73.39,73.39,174.21,461.155,286.945
75110,"38","37",0,970.06,970.06,12117.8,318.88947368421,295.215,196.322391903932,0,77.72,178.86,447.94,269.08
75111,"29","26",195.87,1082.64,886.77,10288.72,354.783448275862,297.68,191.722721159489,195.87,197.34,235.39,398.26,162.87
75104,"1","1",375.94,375.94,0,375.94,375.94,375.94,0,375.94,375.94,375.94,375.94,0
75105,"34","34",93.95,1016.22,922.27,14094.08,414.531764705882,373.505,202.11010040352,93.95,93.95,252.92,517.22,264.3
75106,"40","40",93.95,985.25,891.3,14291.17,357.27925,317.18,188.071790380529,93.95,93.95,229.825,413.465,183.64
75107,"52","49",80.17,659.9,579.73,13397.08,257.636153846154,218.275,146.630196126092,80.17,97.72,140.1,301.99,161.89
75102,"2","2",0,125.24,125.24,125.24,62.62,62.62,62.62,0,0,0,125.24,125.24
75103,"7","5",0,298.96,298.96,682.09,97.4414285714286,121.98,101.342560291965,121.98,0,0,130.575,130.575
9560,"17","17",111.9,219.02,107.12,2516.73,148.042941176471,130.9,35.1200641103371,111.9,111.9,126.39,177.87,51.48
9561,"2","2",130.8,192.63,61.83,323.43,161.715,161.715,30.915,130.8,130.8,130.8,192.63,61.83
9556,"2","2",287.75,332.22,44.47,619.97,309.985,309.985,22.235,287.75,287.75,287.75,332.22,44.47
9557,"3","3",127.68,136.62,8.94,395.95,131.983333333333,131.65,3.6573426904729,127.68,127.68,129.665,134.135,4.46999999999997
9558,"22","22",0,401.06,401.06,3441.56,156.434545454545,131.885,76.9368191042774,0,0,123.98,198.68,74.7
9559,"31","31",14.88,362.94,348.06,4696.75,151.508064516129,131.29,59.0709798528011,14.88,14.88,123.18,159.555,36.375
9553,"2","2",285.02,418.57,133.55,703.59,351.795,351.795,66.775,285.02,285.02,285.02,418.57,133.55
9554,"24","23",110.84,418.57,307.73,3983.4,165.975,131.775,79.38778049339,110.84,131.76,130.54,162.85,32.31
